Using data for  U0
Epoch  2
Training loss:  1.5270363157987594
Training MSE:   1.5270363157987594
Training MAE:   0.9182366241455078
Testing loss:   0.579271799325943
Testing MSE:    0.579271799325943
Testing MAE:    0.5850266235351562

Epoch  3
Training loss:  0.32361824868619443
Training MSE:   0.32361824868619443
Training MAE:   0.405189741897583
Testing loss:   0.15044331678152084
Testing MSE:    0.15044331678152084
Testing MAE:    0.26379269561767577

Epoch  4
Training loss:  0.13300034398287536
Training MSE:   0.13300034398287536
Training MAE:   0.24116297302246092
Testing loss:   0.11201535012125968
Testing MSE:    0.11201535012125968
Testing MAE:    0.22030382385253905

Epoch  5
Training loss:  0.10816879912465811
Training MSE:   0.10816879912465811
Training MAE:   0.2240733238220215
Testing loss:   0.08535117403268815
Testing MSE:    0.08535117403268815
Testing MAE:    0.19238192596435547

Epoch  6
Training loss:  0.11226074918061495
Training MSE:   0.11226074918061495
Training MAE:   0.24099644088745117
Testing loss:   0.06411712514162064
Testing MSE:    0.06411712514162064
Testing MAE:    0.1754768829345703

Epoch  7
Training loss:  0.13944929256737232
Training MSE:   0.13944929256737232
Training MAE:   0.28398786544799803
Testing loss:   0.05787352860569954
Testing MSE:    0.05787352860569954
Testing MAE:    0.17084198608398438

Epoch  8
Training loss:  0.14596145845353603
Training MSE:   0.14596145845353603
Training MAE:   0.2961431728363037
Testing loss:   0.05033371295928955
Testing MSE:    0.05033371295928955
Testing MAE:    0.15339446716308594

Epoch  9
Training loss:  0.13961590600013732
Training MSE:   0.13961590600013732
Training MAE:   0.2851778942108154
Testing loss:   0.10159899173974991
Testing MSE:    0.10159899173974991
Testing MAE:    0.2591623565673828

Training loss:  0.10320677506327629
Training MSE:   0.10320677506327629
Training MAE:   0.2595309200286865

Testing loss:  0.10159899173974991
Testing MSE:   0.10159899173974991
Testing MAE:   0.2591623565673828

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 15, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  5713.723213566589
Training MSE:   5713.723213566589
Training MAE:   25.78265174636841
Testing loss:   32.56163028259277
Testing MSE:    32.56163028259277
Testing MAE:    4.4035544723510744

Epoch  1
Training loss:  5.5350110193729405
Training MSE:   5.5350110193729405
Training MAE:   1.4565319061279296
Testing loss:   0.5602898496150971
Testing MSE:    0.5602898496150971
Testing MAE:    0.5629072891235352

Epoch  2
Training loss:  0.2797994511783123
Training MSE:   0.2797994511783123
Training MAE:   0.34868543663024903
Testing loss:   0.12167300170063973
Testing MSE:    0.12167300170063973
Testing MAE:    0.22955330200195312

Epoch  3
Training loss:  0.13196830897778272
Training MSE:   0.13196830897778272
Training MAE:   0.22484291534423828
Testing loss:   0.10040451382994652
Testing MSE:    0.10040451382994652
Testing MAE:    0.2187348648071289

Epoch  4
Training loss:  0.11133121141344308
Training MSE:   0.11133121141344308
Training MAE:   0.2221528148651123
Testing loss:   0.07647662155032157
Testing MSE:    0.07647662155032157
Testing MAE:    0.20234371490478514

Epoch  5
Training loss:  0.10884316689819097
Training MSE:   0.10884316689819097
Training MAE:   0.23359915466308595
Testing loss:   0.06986879929304123
Testing MSE:    0.06986879929304123
Testing MAE:    0.18733156585693359

Epoch  6
Training loss:  0.12115819080770016
Training MSE:   0.12115819080770016
Training MAE:   0.2588351119995117
Testing loss:   0.21514015769958497
Testing MSE:    0.21514015769958497
Testing MAE:    0.40875520782470703

Epoch  7
Training loss:  0.14746405634731055
Training MSE:   0.14746405634731055
Training MAE:   0.2897308116912842
Testing loss:   0.20632399926185607
Testing MSE:    0.20632399926185607
Testing MAE:    0.40508373107910156

Epoch  8
Training loss:  0.17200712996721268
Training MSE:   0.17200712996721268
Training MAE:   0.3201032539367676
Testing loss:   0.10533388662338257
Testing MSE:    0.10533388662338257
Testing MAE:    0.26331907653808595

Epoch  9
Training loss:  0.14578672761023045
Training MSE:   0.14578672761023045
Training MAE:   0.2940498882293701
Testing loss:   0.1939829264640808
Testing MSE:    0.1939829264640808
Testing MAE:    0.3952304809570312

Training loss:  0.197961640304327
Training MSE:   0.197961640304327
Training MAE:   0.3961857452392578

Testing loss:  0.1939829264640808
Testing MSE:   0.1939829264640808
Testing MAE:   0.3952304809570312

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 15, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9544.014437415313
Training MSE:   9544.014437415313
Training MAE:   31.57395005111694
Testing loss:   7.840977582550049
Testing MSE:    7.840977582550049
Testing MAE:    2.217254838562012

Epoch  1
Training loss:  3.4693358747959135
Training MSE:   3.4693358747959135
Training MAE:   1.4026282512664794
Testing loss:   0.9510747223854065
Testing MSE:    0.9510747223854065
Testing MAE:    0.7675517578125

Epoch  2
Training loss:  0.46510975575447083
Training MSE:   0.46510975575447083
Training MAE:   0.5061509994506836
Testing loss:   0.18249064695835113
Testing MSE:    0.18249064695835113
Testing MAE:    0.3181555267333984

Epoch  3
Training loss:  0.129079840297997
Training MSE:   0.129079840297997
Training MAE:   0.24555339431762696
Testing loss:   0.0813034736931324
Testing MSE:    0.0813034736931324
Testing MAE:    0.18941660003662109

Epoch  4
Training loss:  0.08357976326942444
Training MSE:   0.08357976326942444
Training MAE:   0.19448689041137696
Testing loss:   0.06385025722980499
Testing MSE:    0.06385025722980499
Testing MAE:    0.17514601287841797

Epoch  5
Training loss:  0.07542785141170025
Training MSE:   0.07542785141170025
Training MAE:   0.1936646026611328
Testing loss:   0.09602683802843094
Testing MSE:    0.09602683802843094
Testing MAE:    0.2342032028198242

Epoch  6
Training loss:  0.08479300929680467
Training MSE:   0.08479300929680467
Training MAE:   0.21359668807983398
Testing loss:   0.052093777158856394
Testing MSE:    0.052093777158856394
Testing MAE:    0.16251941375732423

Epoch  7
Training loss:  0.09965013559758663
Training MSE:   0.09965013559758663
Training MAE:   0.23842632751464843
Testing loss:   0.0482611669421196
Testing MSE:    0.0482611669421196
Testing MAE:    0.15208729705810548

Epoch  8
Training loss:  0.10828338210731744
Training MSE:   0.10828338210731744
Training MAE:   0.2525226673126221
Testing loss:   0.05069663001894951
Testing MSE:    0.05069663001894951
Testing MAE:    0.15768438873291016

Epoch  9
Training loss:  0.10969622960612178
Training MSE:   0.10969622960612178
Training MAE:   0.25352804946899415
Testing loss:   0.04880909339785576
Testing MSE:    0.04880909339785576
Testing MAE:    0.16300619201660158

Training loss:  0.04895491771548986
Training MSE:   0.04895491771548986
Training MAE:   0.16237265129089357

Testing loss:  0.04880909339785576
Testing MSE:   0.04880909339785576
Testing MAE:   0.16300619201660158

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 15, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  170298.0463
Training MSE:   170298.0463
Training MAE:   410.71962329101564
Testing loss:   169947.17125
Testing MSE:    169947.17125
Testing MAE:    410.3074407226562

Epoch  1
Training loss:  169184.9045875
Training MSE:   169184.9045875
Training MAE:   409.36390458984374
Testing loss:   168924.71235
Testing MSE:    168924.71235
Testing MAE:    409.0595787109375

Epoch  2
Training loss:  168165.0081625
Training MSE:   168165.0081625
Training MAE:   408.116512109375
Testing loss:   167905.81715
Testing MSE:    167905.81715
Testing MAE:    407.8122642578125

Epoch  3
Training loss:  167148.6446375
Training MSE:   167148.6446375
Training MAE:   406.86927426757813
Testing loss:   166890.32945
Testing MSE:    166890.32945
Testing MAE:    406.56531640625

Epoch  4
Training loss:  166135.6431
Training MSE:   166135.6431
Training MAE:   405.62222211914064
Testing loss:   165878.225
Testing MSE:    165878.225
Testing MAE:    405.3187048339844

Epoch  5
Training loss:  165125.7761125
Training MSE:   165125.7761125
Training MAE:   404.37578061523436
Testing loss:   164868.98155
Testing MSE:    164868.98155
Testing MAE:    404.071785546875

Epoch  6
Training loss:  164118.8816
Training MSE:   164118.8816
Training MAE:   403.1288853027344
Testing loss:   163862.9217
Testing MSE:    163862.9217
Testing MAE:    402.8249595703125

Epoch  7
Training loss:  163115.1523875
Training MSE:   163115.1523875
Training MAE:   401.88219821777346
Testing loss:   162859.9465
Testing MSE:    162859.9465
Testing MAE:    401.57810385742187

Epoch  8
Training loss:  162114.6248875
Training MSE:   162114.6248875
Training MAE:   400.6353920654297
Testing loss:   161860.20255
Testing MSE:    161860.20255
Testing MAE:    400.3314001464844

Epoch  9
Training loss:  161117.384425
Training MSE:   161117.384425
Training MAE:   399.3883916015625
Testing loss:   160863.73715
Testing MSE:    160863.73715
Testing MAE:    399.08490712890625

Training loss:  160619.356975
Training MSE:   160619.356975
Training MAE:   398.7648595703125

Testing loss:  160863.73715
Testing MSE:   160863.73715
Testing MAE:   399.08490712890625

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 10, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  5512.972963170814
Training MSE:   5512.972963170814
Training MAE:   23.593865589904784
Testing loss:   3.2671219184875486
Testing MSE:    3.2671219184875486
Testing MAE:    1.4221415969848632

Epoch  1
Training loss:  1.316812790942192
Training MSE:   1.316812790942192
Training MAE:   0.8608092834472656
Testing loss:   0.42331747102737427
Testing MSE:    0.42331747102737427
Testing MAE:    0.5015126434326171

Epoch  2
Training loss:  0.24349548315405845
Training MSE:   0.24349548315405845
Training MAE:   0.35822678871154784
Testing loss:   0.11513044711351395
Testing MSE:    0.11513044711351395
Testing MAE:    0.23519268798828125

Epoch  3
Training loss:  0.11305703888088464
Training MSE:   0.11305703888088464
Training MAE:   0.23626266365051268
Testing loss:   0.07866984205842018
Testing MSE:    0.07866984205842018
Testing MAE:    0.19550437774658203

Epoch  4
Training loss:  0.09396440220326185
Training MSE:   0.09396440220326185
Training MAE:   0.21830940055847167
Testing loss:   0.0683235923588276
Testing MSE:    0.0683235923588276
Testing MAE:    0.18162130279541017

Epoch  5
Training loss:  0.09482631705701351
Training MSE:   0.09482631705701351
Training MAE:   0.22582722320556642
Testing loss:   0.07061300147175789
Testing MSE:    0.07061300147175789
Testing MAE:    0.18628223419189452

Epoch  6
Training loss:  0.10516396541595459
Training MSE:   0.10516396541595459
Training MAE:   0.24256266441345214
Testing loss:   0.0673013605773449
Testing MSE:    0.0673013605773449
Testing MAE:    0.19550458679199217

Epoch  7
Training loss:  0.1399048327073455
Training MSE:   0.1399048327073455
Training MAE:   0.2852746047973633
Testing loss:   0.13080568803548812
Testing MSE:    0.13080568803548812
Testing MAE:    0.2946909698486328

Epoch  8
Training loss:  0.1214506085306406
Training MSE:   0.1214506085306406
Training MAE:   0.2662317386627197
Testing loss:   0.08492747738361359
Testing MSE:    0.08492747738361359
Testing MAE:    0.22404837646484374

Epoch  9
Training loss:  0.12941544527560472
Training MSE:   0.12941544527560472
Training MAE:   0.2750237232208252
Testing loss:   0.04986814561486244
Testing MSE:    0.04986814561486244
Testing MAE:    0.1579483932495117

Training loss:  0.052302856159955266
Training MSE:   0.052302856159955266
Training MAE:   0.15779162178039552

Testing loss:  0.04986814561486244
Testing MSE:   0.04986814561486244
Testing MAE:   0.1579483932495117

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 10, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  14620.8999962265
Training MSE:   14620.8999962265
Training MAE:   43.371877223587035
Testing loss:   11.931198233795167
Testing MSE:    11.931198233795167
Testing MAE:    2.6318119400024416

Epoch  1
Training loss:  2.4161088454723356
Training MSE:   2.4161088454723356
Training MAE:   0.972290567779541
Testing loss:   0.3863194693565369
Testing MSE:    0.3863194693565369
Testing MAE:    0.4442851364135742

Epoch  2
Training loss:  0.23308529361486435
Training MSE:   0.23308529361486435
Training MAE:   0.33126187591552736
Testing loss:   0.13154341799020766
Testing MSE:    0.13154341799020766
Testing MAE:    0.24245789184570313

Epoch  3
Training loss:  0.11407937862128019
Training MSE:   0.11407937862128019
Training MAE:   0.21849676818847658
Testing loss:   0.08035523363947869
Testing MSE:    0.08035523363947869
Testing MAE:    0.18460360717773439

Epoch  4
Training loss:  0.084442494982481
Training MSE:   0.084442494982481
Training MAE:   0.19155824241638184
Testing loss:   0.08009630485773087
Testing MSE:    0.08009630485773087
Testing MAE:    0.20439705657958984

Epoch  5
Training loss:  0.08170363880693912
Training MSE:   0.08170363880693912
Training MAE:   0.19864151611328126
Testing loss:   0.08048145293593406
Testing MSE:    0.08048145293593406
Testing MAE:    0.21366455688476563

Epoch  6
Training loss:  0.08234386292695998
Training MSE:   0.08234386292695998
Training MAE:   0.2068458999633789
Testing loss:   0.05695032384395599
Testing MSE:    0.05695032384395599
Testing MAE:    0.16799472045898436

Epoch  7
Training loss:  0.10136456138789654
Training MSE:   0.10136456138789654
Training MAE:   0.2384750877380371
Testing loss:   0.4590785583019257
Testing MSE:    0.4590785583019257
Testing MAE:    0.6415502792358398

Epoch  8
Training loss:  0.11654735585153103
Training MSE:   0.11654735585153103
Training MAE:   0.2605215003967285
Testing loss:   0.08991348068714142
Testing MSE:    0.08991348068714142
Testing MAE:    0.23519340057373048

Epoch  9
Training loss:  0.10808006173074246
Training MSE:   0.10808006173074246
Training MAE:   0.25064165687561035
Testing loss:   0.059586511993408205
Testing MSE:    0.059586511993408205
Testing MAE:    0.17737763671875

Training loss:  0.061576405361294745
Training MSE:   0.061576405361294745
Training MAE:   0.177854195022583

Testing loss:  0.059586511993408205
Testing MSE:   0.059586511993408205
Testing MAE:   0.17737763671875

Number of layers:  3
Number of units in layer [1,2,3]:  [25, 10, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
